consent_item,slide_text,instruction,triangle_pos,arrow_posy,arrow_posx,item_no,sentence,question,correct_option,granularity,file_name,file_path,info_sheet_loop.thisRepN,info_sheet_loop.thisTrialN,info_sheet_loop.thisN,info_sheet_loop.thisIndex,consent_loop.thisRepN,consent_loop.thisTrialN,consent_loop.thisN,consent_loop.thisIndex,instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,study_title.started,consent_key.keys,consent_key.rt,ageResp.started,age.started,gender.started,genderResp1.started,genderResp2.started,continue_box_2.started,continue_text_2.started,mouse_3.started,ageResp.text,genderResp1.response,genderResp1.rt,genderResp2.text,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,edu_slider.response,q1_slider.response,q2_slider.response,q3_slider.response,q4_slider.response,q5_slider.response,slide_number.started,instruction_text.started,spacebar_3.started,instruction_image.started,EXsentence1.started,question_text_2.started,slider_image.started,triangle.started,arrow.started,next_slide_key.started,next_slide_key.keys,next_slide_key.rt,sentence_text.started,image.started,question_text.started,slider.started,spacebar_text.started,spacebar_continue.started,slider.response,slider.rt,spacebar_continue.keys,spacebar_continue.rt,section_text.started,ad_question_text1.started,scales_images.started,add_question_text2.started,next_slide_text.started,spacebar_continue_7.started,scale_slider.response,spacebar_continue_7.keys,spacebar_continue_7.rt,spacebar_continue_3.keys,spacebar_continue_3.rt,textbox.started,continue_box.started,continue_text.started,comment_instructions.started,textbox.text,total_duration,participant,session,study_id,date,expName,psychopyVersion,frameRate,
,,,,,,24,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,4cs,images/pointed_maps_images/4cs.jpeg,,,,,,,,,,,,,0,30,30,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.3705695719691,75.3705695719691,75.3705695719691,75.3705695719691,75.3705695719691,75.46104517299682,1.6229166666666668,0.07394293195102364,space,0.03206602798309177,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h32.36.948,BZ,2022.2.4,None,
,,,,,,23,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,3in,images/pointed_maps_images/3in.jpeg,,,,,,,,,,,,,0,31,31,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.52577499800827,75.52577499800827,75.52577499800827,75.52577499800827,75.52577499800827,75.62797242007218,1.6229166666666668,0.09050214604940265,space,0.02618953795172274,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h32.36.948,BZ,2022.2.4,None,
,,,,,,16,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,16in,images/pointed_maps_images/16in.jpeg,,,,,,,,,,,,,0,32,32,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.68909798806999,75.68909798806999,75.68909798806999,75.68909798806999,75.68909798806999,75.79448133404367,1.6229166666666668,0.09154466190375388,space,0.009822138934396207,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h32.36.948,BZ,2022.2.4,None,
,,,,,,27,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,7in,images/pointed_maps_images/7in.jpeg,,,,,,,,,,,,,0,33,33,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.83992523199413,75.83992523199413,75.83992523199413,75.83992523199413,75.83992523199413,75.94349991600029,1.6229166666666668,0.09146560006774962,space,0.047325841849669814,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h32.36.948,BZ,2022.2.4,None,
,,,,,,2,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,2cn,images/pointed_maps_images/2cn.jpeg,,,,,,,,,,,,,0,34,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.02577453199774,76.02577453199774,76.02577453199774,76.02577453199774,76.02577453199774,76.12761269998737,1.6229166666666668,0.09010709798894823,space,0.01619633100926876,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h32.36.948,BZ,2022.2.4,None,
,,,,,,77,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,17in,images/pointed_maps_images/17in.jpeg,,,,,,,,,,,,,0,35,35,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.17618519603275,76.17618519603275,76.17618519603275,76.17618519603275,76.17618519603275,76.2778499610722,1.6229166666666668,0.09137233800720423,space,0.04128828598186374,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h32.36.948,BZ,2022.2.4,None,
,,,,,,9,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,9cs,images/pointed_maps_images/9cs.jpeg,,,,,,,,,,,,,0,36,36,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.35663392697461,76.35663392697461,76.35663392697461,76.35663392697461,76.35663392697461,76.44454956101254,1.6229166666666668,0.07522612798493356,space,0.03517522488255054,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h32.36.948,BZ,2022.2.4,None,
,,,,,,25,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,5cn,images/pointed_maps_images/5cn.jpeg,,,,,,,,,,,,,0,37,37,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.52092527307104,76.52092527307104,76.52092527307104,76.52092527307104,76.52092527307104,76.6278329360066,1.6229166666666668,0.09079323604237288,space,0.010990295908413827,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h32.36.948,BZ,2022.2.4,None,
,,,,,,28,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,8cs,images/pointed_maps_images/8cs.jpeg,,,,,,,,,,,,,0,38,38,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.67668765201233,76.67668765201233,76.67668765201233,76.67668765201233,76.67668765201233,76.79427663900424,1.6229166666666668,0.10623554699122906,space,0.021273334859870374,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h32.36.948,BZ,2022.2.4,None,
,,,,,,39,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,19in,images/pointed_maps_images/19in.jpeg,,,,,,,,,,,,,0,39,39,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.85494923801161,76.85494923801161,76.85494923801161,76.85494923801161,76.85494923801161,76.94349407602567,1.6229166666666668,0.07378112501464784,space,0.02443052490707487,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h32.36.948,BZ,2022.2.4,None,
,,,,,,78,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,18cs,images/pointed_maps_images/18cs.jpeg,,,,,,,,,,,,,0,40,40,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.00891631504055,77.00891631504055,77.00891631504055,77.00891631504055,77.00891631504055,77.11075091501698,1.6229166666666668,0.09043060604017228,space,0.024165084934793413,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h32.36.948,BZ,2022.2.4,None,
,,,,,,35,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,15in,images/pointed_maps_images/15in.jpeg,,,,,,,,,,,,,0,41,41,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.17578042205423,77.17578042205423,77.17578042205423,77.17578042205423,77.17578042205423,77.27752098802011,1.6229166666666668,0.08969420299399644,space,0.015831049997359514,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h32.36.948,BZ,2022.2.4,None,
,,,,,,66,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,6cs,images/pointed_maps_images/6cs.jpeg,,,,,,,,,,,,,0,42,42,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.32658195507247,77.32658195507247,77.32658195507247,77.32658195507247,77.32658195507247,77.44434374803677,1.6229166666666668,0.1065917699597776,space,0.027773543843068182,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h32.36.948,BZ,2022.2.4,None,
,,,,,,64,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,4is,images/pointed_maps_images/4is.jpeg,,,,,,,,,,,,,0,43,43,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.50938282499555,77.50938282499555,77.50938282499555,77.50938282499555,77.50938282499555,77.61109486897476,1.6229166666666668,0.09112713299691677,space,0.03215581888798624,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h32.36.948,BZ,2022.2.4,None,
,,,,,,37,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,17cn,images/pointed_maps_images/17cn.jpeg,,,,,,,,,,,,,0,44,44,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.67674669006374,77.67674669006374,77.67674669006374,77.67674669006374,77.67674669006374,77.76102514797822,1.6229166666666668,0.07192111993208528,space,0.048529719933867455,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h32.36.948,BZ,2022.2.4,None,
,,,,,,53,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,13is,images/pointed_maps_images/13is.jpeg,,,,,,,,,,,,,0,45,45,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.84337113297079,77.84337113297079,77.84337113297079,77.84337113297079,77.84337113297079,77.92790069803596,1.6229166666666668,0.07281811092980206,space,0.040527932927943766,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h32.36.948,BZ,2022.2.4,None,
,,,,,,67,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,7cn,images/pointed_maps_images/7cn.jpeg,,,,,,,,,,,,,0,46,46,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.01261058903765,78.01261058903765,78.01261058903765,78.01261058903765,78.01261058903765,78.0942370169796,1.6229166666666668,0.0690733939409256,space,0.039305016049183905,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h32.36.948,BZ,2022.2.4,None,
,,,,,,5,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,5cs,images/pointed_maps_images/5cs.jpeg,,,,,,,,,,,,,0,47,47,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.1687531269854,78.1687531269854,78.1687531269854,78.1687531269854,78.1687531269854,78.24440114106983,1.6229166666666668,0.05808827094733715,space,0.06423461495433003,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h32.36.948,BZ,2022.2.4,None,
,,,,,,76,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,16is,images/pointed_maps_images/16is.jpeg,,,,,,,,,,,,,0,48,48,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.33879553398583,78.33879553398583,78.33879553398583,78.33879553398583,78.33879553398583,78.42704876302741,1.6229166666666668,0.07410160102881491,space,0.045168462907895446,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h32.36.948,BZ,2022.2.4,None,
,,,,,,40,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,20cs,images/pointed_maps_images/20cs.jpeg,,,,,,,,,,,,,0,49,49,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.5063136779936,78.5063136779936,78.5063136779936,78.5063136779936,78.5063136779936,78.59407684905455,1.6229166666666668,0.07410789106506854,space,0.05169613100588322,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h32.36.948,BZ,2022.2.4,None,
,,,,,,45,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,5is,images/pointed_maps_images/5is.jpeg,,,,,,,,,,,,,0,50,50,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.69287970103323,78.69287970103323,78.69287970103323,78.69287970103323,78.69287970103323,78.74383008596487,1.6229166666666668,0.040444000042043626,space,0.06993223400786519,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h32.36.948,BZ,2022.2.4,None,
,,,,,,44,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,4cn,images/pointed_maps_images/4cn.jpeg,,,,,,,,,,,,,0,51,51,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.85305305698421,78.85305305698421,78.85305305698421,78.85305305698421,78.85305305698421,78.92781234101858,1.6229166666666668,0.057434062007814646,space,0.05238379095681012,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h32.36.948,BZ,2022.2.4,None,
,,,,,,41,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,1is,images/pointed_maps_images/1is.jpeg,,,,,,,,,,,,,0,52,52,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.02168132702354,79.02168132702354,79.02168132702354,79.02168132702354,79.02168132702354,79.09419238602277,1.6229166666666668,0.05470002698712051,space,0.0369593920186162,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h32.36.948,BZ,2022.2.4,None,
,,,,,,65,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,5in,images/pointed_maps_images/5in.jpeg,,,,,,,,,,,,,0,53,53,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.16976842400618,79.16976842400618,79.16976842400618,79.16976842400618,79.16976842400618,79.24406761000864,1.6229166666666668,0.05599849997088313,space,0.05728023499250412,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h32.36.948,BZ,2022.2.4,None,
,,,,,,1,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,1cs,images/pointed_maps_images/1cs.jpeg,,,,,,,,,,,,,0,54,54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.34238556900527,79.34238556900527,79.34238556900527,79.34238556900527,79.34238556900527,79.39414864801802,1.6229166666666668,0.04324011108838022,space,0.07775098993442953,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h32.36.948,BZ,2022.2.4,None,
,,,,,,49,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,9is,images/pointed_maps_images/9is.jpeg,,,,,,,,,,,,,0,55,55,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.5097385320114,79.5097385320114,79.5097385320114,79.5097385320114,79.5097385320114,79.54854644997977,1.6229166666666668,0.0368888940429315,space,0.07768966001458466,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h32.36.948,BZ,2022.2.4,None,
,,,,,,57,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,17is,images/pointed_maps_images/17is.jpeg,,,,,,,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.65295704605523,79.65295704605523,79.65295704605523,79.65295704605523,79.65295704605523,79.72692910407204,1.6229166666666668,0.05864870990626514,space,0.06475537095684558,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h32.36.948,BZ,2022.2.4,None,
,,,,,,10,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,10cn,images/pointed_maps_images/10cn.jpeg,,,,,,,,,,,,,0,57,57,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.81949393299874,79.81949393299874,79.81949393299874,79.81949393299874,79.81949393299874,79.89421960897744,1.6229166666666668,0.05883678107056767,space,0.04558663198258728,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h32.36.948,BZ,2022.2.4,None,
,,,,,,80,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,20is,images/pointed_maps_images/20is.jpeg,,,,,,,,,,,,,0,58,58,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.97400672698859,79.97400672698859,79.97400672698859,79.97400672698859,79.97400672698859,80.06079479097389,1.6229166666666668,0.07399354304652661,space,0.05325479689054191,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h32.36.948,BZ,2022.2.4,None,
,,,,,,62,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,2cs,images/pointed_maps_images/2cs.jpeg,,,,,,,,,,,,,0,59,59,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.15836116601713,80.15836116601713,80.15836116601713,80.15836116601713,80.15836116601713,80.21099673199933,1.6229166666666668,0.03786706202663481,space,0.06336254999041557,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h32.36.948,BZ,2022.2.4,None,
,,,,,,43,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,3cs,images/pointed_maps_images/3cs.jpeg,,,,,,,,,,,,,0,60,60,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.30884640500881,80.30884640500881,80.30884640500881,80.30884640500881,80.30884640500881,80.39421917800792,1.6229166666666668,0.0736330880317837,space,0.050244121928699315,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h32.36.948,BZ,2022.2.4,None,
,,,,,,17,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,17cs,images/pointed_maps_images/17cs.jpeg,,,,,,,,,,,,,0,61,61,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.48599510802887,80.48599510802887,80.48599510802887,80.48599510802887,80.48599510802887,80.57752400601748,1.6229166666666668,0.07449931791052222,space,0.025953611941076815,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h32.36.948,BZ,2022.2.4,None,
,,,,,,71,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,11cn,images/pointed_maps_images/11cn.jpeg,,,,,,,,,,,,,0,62,62,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.64237616898026,80.64237616898026,80.64237616898026,80.64237616898026,80.64237616898026,80.74449597601779,1.6229166666666668,0.09096354502253234,space,0.019157478003762662,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h32.36.948,BZ,2022.2.4,None,
,,,,,,50,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,10in,images/pointed_maps_images/10in.jpeg,,,,,,,,,,,,,0,63,63,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.80345019802917,80.80345019802917,80.80345019802917,80.80345019802917,80.80345019802917,80.9275191189954,1.6229166666666668,0.10595579899381846,space,0.01808523794170469,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h32.36.948,BZ,2022.2.4,None,
,,,,,,15,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,15is,images/pointed_maps_images/15is.jpeg,,,,,,,,,,,,,0,64,64,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.98582784004975,80.98582784004975,80.98582784004975,80.98582784004975,80.98582784004975,81.09461997402832,1.6229166666666668,0.09146511100698262,space,0.02935749792959541,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h32.36.948,BZ,2022.2.4,None,
,,,,,,73,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,13in,images/pointed_maps_images/13in.jpeg,,,,,,,,,,,,,0,65,65,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.15813276707195,81.15813276707195,81.15813276707195,81.15813276707195,81.15813276707195,81.24412790907081,1.6229166666666668,0.074925767024979,space,0.041017754934728146,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h32.36.948,BZ,2022.2.4,None,
,,,,,,30,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,10is,images/pointed_maps_images/10is.jpeg,,,,,,,,,,,,,0,66,66,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.3295063880505,81.3295063880505,81.3295063880505,81.3295063880505,81.3295063880505,81.44415992696304,1.6229166666666668,0.10357363300863653,space,0.008121638908050954,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h32.36.948,BZ,2022.2.4,None,
,,,,,,51,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,11cs,images/pointed_maps_images/11cs.jpeg,,,,,,,,,,,,,0,67,67,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.4931956770597,81.4931956770597,81.4931956770597,81.4931956770597,81.4931956770597,81.61102094303351,1.6229166666666668,0.10579368902835995,space,0.02405275299679488,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h32.36.948,BZ,2022.2.4,None,
,,,,,,20,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,20in,images/pointed_maps_images/20in.jpeg,,,,,,,,,,,,,0,68,68,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.67865836399142,81.67865836399142,81.67865836399142,81.67865836399142,81.67865836399142,81.76105983706657,1.6229166666666668,0.06977443106006831,space,0.02507736103143543,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h32.36.948,BZ,2022.2.4,None,
,,,,,,72,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,12is,images/pointed_maps_images/12is.jpeg,,,,,,,,,,,,,0,69,69,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.82612788898405,81.82612788898405,81.82612788898405,81.82612788898405,81.82612788898405,81.92738390399609,1.6229166666666668,0.09063985804095864,space,0.03534716193098575,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h32.36.948,BZ,2022.2.4,None,
,,,,,,18,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,18cn,images/pointed_maps_images/18cn.jpeg,,,,,,,,,,,,,0,70,70,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.00181298307143,82.00181298307143,82.00181298307143,82.00181298307143,82.00181298307143,82.11108681198675,1.6229166666666668,0.09157016593962908,space,0.02049077395349741,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h32.36.948,BZ,2022.2.4,None,
,,,,,,6,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,6cn,images/pointed_maps_images/6cn.jpeg,,,,,,,,,,,,,0,71,71,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.17130663606804,82.17130663606804,82.17130663606804,82.17130663606804,82.17130663606804,82.26096144597977,1.6229166666666668,0.07210555695928633,space,0.04645959590561688,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h32.36.948,BZ,2022.2.4,None,
,,,,,,48,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,8cn,images/pointed_maps_images/8cn.jpeg,,,,,,,,,,,,,0,72,72,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.34270242601633,82.34270242601633,82.34270242601633,82.34270242601633,82.34270242601633,82.44410366704687,1.6229166666666668,0.09054509701672941,space,0.045112267951481044,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h32.36.948,BZ,2022.2.4,None,
,,,,,,61,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,1in,images/pointed_maps_images/1in.jpeg,,,,,,,,,,,,,0,73,73,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.52567539399024,82.52567539399024,82.52567539399024,82.52567539399024,82.52567539399024,82.59421060199384,1.6229166666666668,0.05779631691984832,space,0.10740124888252467,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h32.36.948,BZ,2022.2.4,None,
,,,,,,69,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,9in,images/pointed_maps_images/9in.jpeg,,,,,,,,,,,,,0,74,74,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.74249810201582,82.74249810201582,82.74249810201582,82.74249810201582,82.74249810201582,82.79389210196678,1.6229166666666668,0.043071274063549936,space,0.10798640304710716,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h32.36.948,BZ,2022.2.4,None,
,,,,,,74,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,14cs,images/pointed_maps_images/14cs.jpeg,,,,,,,,,,,,,0,75,75,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.9395671839593,82.9395671839593,82.9395671839593,82.9395671839593,82.9395671839593,83.01096994802356,1.6229166666666668,0.05679382896050811,space,0.0786003660177812,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h32.36.948,BZ,2022.2.4,None,
,,,,,,79,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,19cn,images/pointed_maps_images/19cn.jpeg,,,,,,,,,,,,,0,76,76,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.12140816100873,83.12140816100873,83.12140816100873,83.12140816100873,83.12140816100873,83.19391815504059,1.6229166666666668,0.5100034669740126,space,0.5554481538711116,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h32.36.948,BZ,2022.2.4,None,
,,,,,,7,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,7is,images/pointed_maps_images/7is.jpeg,,,,,,,,,,,,,0,77,77,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.78618729801383,83.78618729801383,83.78618729801383,83.78618729801383,83.78618729801383,84.21029800304677,1.6229166666666668,0.4069192899623886,space,0.0905318500008434,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h32.36.948,BZ,2022.2.4,None,
,,,,,,59,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,19cs,images/pointed_maps_images/19cs.jpeg,,,,,,,,,,,,,0,78,78,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.34543151501566,84.34543151501566,84.34543151501566,84.34543151501566,84.34543151501566,84.77789141295943,1.6229166666666668,0.4212371970061213,space,0.19282737688627094,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h32.36.948,BZ,2022.2.4,None,
