consent_item,slide_text,instruction,triangle_pos,arrow_posy,arrow_posx,item_no,sentence,question,correct_option,granularity,file_name,file_path,info_sheet_loop.thisRepN,info_sheet_loop.thisTrialN,info_sheet_loop.thisN,info_sheet_loop.thisIndex,consent_loop.thisRepN,consent_loop.thisTrialN,consent_loop.thisN,consent_loop.thisIndex,instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,study_title.started,consent_key.keys,consent_key.rt,ageResp.started,age.started,gender.started,genderResp1.started,genderResp2.started,continue_box_2.started,continue_text_2.started,mouse_3.started,ageResp.text,genderResp1.response,genderResp1.rt,genderResp2.text,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,edu_slider.response,q1_slider.response,q2_slider.response,q3_slider.response,q4_slider.response,q5_slider.response,slide_number.started,instruction_text.started,spacebar_3.started,instruction_image.started,EXsentence1.started,question_text_2.started,slider_image.started,triangle.started,arrow.started,next_slide_key.started,next_slide_key.keys,next_slide_key.rt,sentence_text.started,image.started,question_text.started,slider.started,spacebar_text.started,spacebar_continue.started,slider.response,slider.rt,spacebar_continue.keys,spacebar_continue.rt,section_text.started,ad_question_text1.started,scales_images.started,add_question_text2.started,next_slide_text.started,spacebar_continue_7.started,participant,session,study_id,date,expName,psychopyVersion,frameRate,
,,,,,,45,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,5is,images/pointed_maps_images/5is.jpeg,,,,,,,,,,,,,0,33,33,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.87331332103349,90.87331332103349,90.87331332103349,90.87331332103349,90.87331332103349,90.94771064002998,1.5229166666666667,0.05694397597108036,space,0.04883373994380236,,,,,,,,,,2023-03-22_22h27.26.616,BZ,2022.2.4,None,
,,,,,,57,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,17is,images/pointed_maps_images/17is.jpeg,,,,,,,,,,,,,0,34,34,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.02636465709656,91.02636465709656,91.02636465709656,91.02636465709656,91.02636465709656,91.11419748410117,1.5229166666666667,0.07350419601425529,space,0.04214363486971706,,,,,,,,,,2023-03-22_22h27.26.616,BZ,2022.2.4,None,
,,,,,,41,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,1is,images/pointed_maps_images/1is.jpeg,,,,,,,,,,,,,0,35,35,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.19899815809913,91.19899815809913,91.19899815809913,91.19899815809913,91.19899815809913,91.28106182208285,1.5229166666666667,0.06992196699138731,space,0.05366160988342017,,,,,,,,,,2023-03-22_22h27.26.616,BZ,2022.2.4,None,
,,,,,,4,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,4in,images/pointed_maps_images/4in.jpeg,,,,,,,,,,,,,0,36,36,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.37303460203111,91.37303460203111,91.37303460203111,91.37303460203111,91.37303460203111,91.4475899930112,1.5229166666666667,0.057002319023013115,space,0.05199457984417677,,,,,,,,,,2023-03-22_22h27.26.616,BZ,2022.2.4,None,
,,,,,,66,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,6cs,images/pointed_maps_images/6cs.jpeg,,,,,,,,,,,,,0,37,37,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.53924286505207,91.53924286505207,91.53924286505207,91.53924286505207,91.53924286505207,91.61377425200772,1.5229166666666667,0.0572281169006601,space,0.07558336784131825,,,,,,,,,,2023-03-22_22h27.26.616,BZ,2022.2.4,None,
,,,,,,32,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,12cs,images/pointed_maps_images/12cs.jpeg,,,,,,,,,,,,,0,38,38,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.72898706200067,91.72898706200067,91.72898706200067,91.72898706200067,91.72898706200067,91.93060230708215,1.5229166666666667,0.18966507399454713,space,0.10184621787630022,,,,,,,,,,2023-03-22_22h27.26.616,BZ,2022.2.4,None,
,,,,,,48,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,8cn,images/pointed_maps_images/8cn.jpeg,,,,,,,,,,,,,0,39,39,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.07081140507944,92.07081140507944,92.07081140507944,92.07081140507944,92.07081140507944,92.23061523702927,1.5229166666666667,0.2922762590460479,space,0.1291639069095254,,,,,,,,,,2023-03-22_22h27.26.616,BZ,2022.2.4,None,
,,,,,,3,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,3is,images/pointed_maps_images/3is.jpeg,,,,,,,,,,,,,0,40,40,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.39136963209603,92.39136963209603,92.39136963209603,92.39136963209603,92.39136963209603,92.56388836202677,1.5229166666666667,0.2920748679898679,space,0.19060860783793032,,,,,,,,,,2023-03-22_22h27.26.616,BZ,2022.2.4,None,
,,,,,,52,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,12cn,images/pointed_maps_images/12cn.jpeg,,,,,,,,,,,,,0,41,41,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.79995405406225,92.79995405406225,92.79995405406225,92.79995405406225,92.79995405406225,92.88100988802034,1.5229166666666667,0.06934377097059041,space,0.05213783390354365,,,,,,,,,,2023-03-22_22h27.26.616,BZ,2022.2.4,None,
,,,,,,80,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,20is,images/pointed_maps_images/20is.jpeg,,,,,,,,,,,,,0,42,42,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.9737749460619,92.9737749460619,92.9737749460619,92.9737749460619,92.9737749460619,93.01413632603362,1.5229166666666667,0.027694941964000463,space,0.08841266389936209,,,,,,,,,,2023-03-22_22h27.26.616,BZ,2022.2.4,None,
,,,,,,18,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,18cn,images/pointed_maps_images/18cn.jpeg,,,,,,,,,,,,,0,43,43,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.13863326003775,93.13863326003775,93.13863326003775,93.13863326003775,93.13863326003775,93.18111829506233,1.5229166666666667,0.027180773089639843,space,0.10854995890986174,,,,,,,,,,2023-03-22_22h27.26.616,BZ,2022.2.4,None,
,,,,,,65,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,5in,images/pointed_maps_images/5in.jpeg,,,,,,,,,,,,,0,44,44,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.33004859904759,93.33004859904759,93.33004859904759,93.33004859904759,93.33004859904759,93.36435336701106,1.5229166666666667,0.03269827098120004,space,0.06278352392837405,,,,,,,,,,2023-03-22_22h27.26.616,BZ,2022.2.4,None,
,,,,,,36,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,16cs,images/pointed_maps_images/16cs.jpeg,,,,,,,,,,,,,0,45,45,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.46245559700765,93.46245559700765,93.46245559700765,93.46245559700765,93.46245559700765,93.51407411508262,1.5229166666666667,0.04372623295057565,space,0.10986645182128996,,,,,,,,,,2023-03-22_22h27.26.616,BZ,2022.2.4,None,
,,,,,,74,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,14cs,images/pointed_maps_images/14cs.jpeg,,,,,,,,,,,,,0,46,46,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.65688910905737,93.65688910905737,93.65688910905737,93.65688910905737,93.65688910905737,93.69767187302932,1.5229166666666667,0.02825888793449849,space,0.11982012493535876,,,,,,,,,,2023-03-22_22h27.26.616,BZ,2022.2.4,None,
,,,,,,33,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,13cn,images/pointed_maps_images/13cn.jpeg,,,,,,,,,,,,,0,47,47,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.85460651502945,93.85460651502945,93.85460651502945,93.85460651502945,93.85460651502945,94.0309784921119,1.5229166666666667,0.15694697701837867,space,0.12584568292368203,,,,,,,,,,2023-03-22_22h27.26.616,BZ,2022.2.4,None,
,,,,,,75,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,15cn,images/pointed_maps_images/15cn.jpeg,,,,,,,,,,,,,0,48,48,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.19246048107743,94.19246048107743,94.19246048107743,94.19246048107743,94.19246048107743,94.41467750805896,1.5229166666666667,0.2072868860559538,space,0.09900789591483772,,,,,,,,,,2023-03-22_22h27.26.616,BZ,2022.2.4,None,
,,,,,,73,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,13in,images/pointed_maps_images/13in.jpeg,,,,,,,,,,,,,0,49,49,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.54330899310298,94.54330899310298,94.54330899310298,94.54330899310298,94.54330899310298,94.73082408006303,1.5229166666666667,0.34014447103254497,space,0.13564729085192084,,,,,,,,,,2023-03-22_22h27.26.616,BZ,2022.2.4,None,
,,,,,,27,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,7in,images/pointed_maps_images/7in.jpeg,,,,,,,,,,,,,0,50,50,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.90358578111045,94.90358578111045,94.90358578111045,94.90358578111045,94.90358578111045,95.08086852903944,1.5229166666666667,0.2924161170376465,space,0.13975618791300803,,,,,,,,,,2023-03-22_22h27.26.616,BZ,2022.2.4,None,
,,,,,,64,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,4is,images/pointed_maps_images/4is.jpeg,,,,,,,,,,,,,0,51,51,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.25539580709301,95.25539580709301,95.25539580709301,95.25539580709301,95.25539580709301,95.41380077309441,1.5229166666666667,0.3243507669540122,space,0.19064963283017278,,,,,,,,,,2023-03-22_22h27.26.616,BZ,2022.2.4,None,
,,,,,,55,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,15cs,images/pointed_maps_images/15cs.jpeg,,,,,,,,,,,,,0,52,52,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.6458079990698,95.6458079990698,95.6458079990698,95.6458079990698,95.6458079990698,95.74781345110387,1.5229166666666667,0.0913298309314996,space,0.022428755997680128,,,,,,,,,,2023-03-22_22h27.26.616,BZ,2022.2.4,None,
,,,,,,79,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,19cn,images/pointed_maps_images/19cn.jpeg,,,,,,,,,,,,,0,53,53,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.81485645403154,95.81485645403154,95.81485645403154,95.81485645403154,95.81485645403154,95.89746806200128,1.5229166666666667,0.07064085302408785,space,0.06237249285914004,,,,,,,,,,2023-03-22_22h27.26.616,BZ,2022.2.4,None,
,,,,,,31,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,11in,images/pointed_maps_images/11in.jpeg,,,,,,,,,,,,,0,54,54,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.99715495703276,95.99715495703276,95.99715495703276,95.99715495703276,95.99715495703276,96.08093638706487,1.5229166666666667,0.07216138101648539,space,0.06435878190677613,,,,,,,,,,2023-03-22_22h27.26.616,BZ,2022.2.4,None,
,,,,,,54,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,14in,images/pointed_maps_images/14in.jpeg,,,,,,,,,,,,,0,55,55,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.17951157910284,96.17951157910284,96.17951157910284,96.17951157910284,96.17951157910284,96.26406704704277,1.5229166666666667,0.0734775559976697,space,0.09563608397729695,,,,,,,,,,2023-03-22_22h27.26.616,BZ,2022.2.4,None,
,,,,,,76,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,16is,images/pointed_maps_images/16is.jpeg,,,,,,,,,,,,,0,56,56,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3921404130524,96.3921404130524,96.3921404130524,96.3921404130524,96.3921404130524,96.43114080210216,1.5229166666666667,0.03000666410662234,space,0.0940859739203006,,,,,,,,,,2023-03-22_22h27.26.616,BZ,2022.2.4,None,
,,,,,,15,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,15is,images/pointed_maps_images/15is.jpeg,,,,,,,,,,,,,0,57,57,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.56252242007758,96.56252242007758,96.56252242007758,96.56252242007758,96.56252242007758,96.66381996602286,1.5229166666666667,0.09020061895716935,space,0.04524865897838026,,,,,,,,,,2023-03-22_22h27.26.616,BZ,2022.2.4,None,
,,,,,,39,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,19in,images/pointed_maps_images/19in.jpeg,,,,,,,,,,,,,0,58,58,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.74206888501067,96.74206888501067,96.74206888501067,96.74206888501067,96.74206888501067,96.81404649303295,1.5229166666666667,0.05884481896646321,space,0.07839909987524152,,,,,,,,,,2023-03-22_22h27.26.616,BZ,2022.2.4,None,
,,,,,,24,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,4cs,images/pointed_maps_images/4cs.jpeg,,,,,,,,,,,,,0,59,59,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.92926235904451,96.92926235904451,96.92926235904451,96.92926235904451,96.92926235904451,96.98086929507554,1.5229166666666667,0.04445305000990629,space,0.09398977784439921,,,,,,,,,,2023-03-22_22h27.26.616,BZ,2022.2.4,None,
,,,,,,72,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,12is,images/pointed_maps_images/12is.jpeg,,,,,,,,,,,,,0,60,60,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.11235419509467,97.11235419509467,97.11235419509467,97.11235419509467,97.11235419509467,97.1974568940932,1.5229166666666667,0.07358117797411978,space,0.05566037283279002,,,,,,,,,,2023-03-22_22h27.26.616,BZ,2022.2.4,None,
,,,,,,38,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,18is,images/pointed_maps_images/18is.jpeg,,,,,,,,,,,,,0,61,61,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.29177671310026,97.29177671310026,97.29177671310026,97.29177671310026,97.29177671310026,97.36406655004248,1.5229166666666667,0.05546461197081953,space,0.07113691896665841,,,,,,,,,,2023-03-22_22h27.26.616,BZ,2022.2.4,None,
,,,,,,53,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,13is,images/pointed_maps_images/13is.jpeg,,,,,,,,,,,,,0,62,62,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.47558537509758,97.47558537509758,97.47558537509758,97.47558537509758,97.47558537509758,97.49708017706871,1.5229166666666667,0.017086836975067854,space,0.13009767490439117,,,,,,,,,,2023-03-22_22h27.26.616,BZ,2022.2.4,None,
,,,,,,78,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,18cs,images/pointed_maps_images/18cs.jpeg,,,,,,,,,,,,,0,63,63,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.65913593105506,97.65913593105506,97.65913593105506,97.65913593105506,97.65913593105506,97.84744597109966,1.5229166666666667,0.34226740791928023,space,0.14114418299868703,,,,,,,,,,2023-03-22_22h27.26.616,BZ,2022.2.4,None,
,,,,,,30,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,10is,images/pointed_maps_images/10is.jpeg,,,,,,,,,,,,,0,64,64,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.02572152600624,98.02572152600624,98.02572152600624,98.02572152600624,98.02572152600624,98.19766166806221,1.5229166666666667,0.30864651408046484,space,0.15174838190432638,,,,,,,,,,2023-03-22_22h27.26.616,BZ,2022.2.4,None,
,,,,,,68,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,8is,images/pointed_maps_images/8is.jpeg,,,,,,,,,,,,,0,65,65,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.39101633103564,98.39101633103564,98.39101633103564,98.39101633103564,98.39101633103564,98.53106847009622,1.5229166666666667,0.123535888036713,space,0.018768821842968464,,,,,,,,,,2023-03-22_22h27.26.616,BZ,2022.2.4,None,
,,,,,,26,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,6is,images/pointed_maps_images/6is.jpeg,,,,,,,,,,,,,0,66,66,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.59136119100731,98.59136119100731,98.59136119100731,98.59136119100731,98.59136119100731,98.69704491307493,1.5229166666666667,0.08872145996429026,space,0.012804905883967876,,,,,,,,,,2023-03-22_22h27.26.616,BZ,2022.2.4,None,
,,,,,,22,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,2is,images/pointed_maps_images/2is.jpeg,,,,,,,,,,,,,0,67,67,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.73846422310453,98.73846422310453,98.73846422310453,98.73846422310453,98.73846422310453,98.8642349120928,1.5229166666666667,0.1090477469842881,space,0.02472717093769461,,,,,,,,,,2023-03-22_22h27.26.616,BZ,2022.2.4,None,
,,,,,,60,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,20cn,images/pointed_maps_images/20cn.jpeg,,,,,,,,,,,,,0,68,68,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.92525366100017,98.92525366100017,98.92525366100017,98.92525366100017,98.92525366100017,99.01411568804178,1.5229166666666667,0.07445602200459689,space,0.046788308885879815,,,,,,,,,,2023-03-22_22h27.26.616,BZ,2022.2.4,None,
,,,,,,8,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,8in,images/pointed_maps_images/8in.jpeg,,,,,,,,,,,,,0,69,69,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.09263131208718,99.09263131208718,99.09263131208718,99.09263131208718,99.09263131208718,99.18094998400193,1.5229166666666667,0.07369112502783537,space,0.06362728390377015,,,,,,,,,,2023-03-22_22h27.26.616,BZ,2022.2.4,None,
,,,,,,21,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,1cn,images/pointed_maps_images/1cn.jpeg,,,,,,,,,,,,,0,70,70,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.27952312701382,99.27952312701382,99.27952312701382,99.27952312701382,99.27952312701382,99.33089695707895,1.5229166666666667,0.04421183397062123,space,0.08605776785407215,,,,,,,,,,2023-03-22_22h27.26.616,BZ,2022.2.4,None,
,,,,,,28,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,8cs,images/pointed_maps_images/8cs.jpeg,,,,,,,,,,,,,0,71,71,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.45856280904263,99.45856280904263,99.45856280904263,99.45856280904263,99.45856280904263,99.51420914009213,1.5229166666666667,0.039023121003992856,space,0.08292599592823535,,,,,,,,,,2023-03-22_22h27.26.616,BZ,2022.2.4,None,
,,,,,,59,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,19cs,images/pointed_maps_images/19cs.jpeg,,,,,,,,,,,,,0,72,72,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.63023232505657,99.63023232505657,99.63023232505657,99.63023232505657,99.63023232505657,99.66435055900365,1.5229166666666667,0.03352759999688715,space,0.12438798684161156,,,,,,,,,,2023-03-22_22h27.26.616,BZ,2022.2.4,None,
,,,,,,70,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,10cs,images/pointed_maps_images/10cs.jpeg,,,,,,,,,,,,,0,73,73,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.82576429506298,99.82576429506298,99.82576429506298,99.82576429506298,99.82576429506298,99.99779439007398,1.5229166666666667,0.32464097696356475,space,0.14708358386997133,,,,,,,,,,2023-03-22_22h27.26.616,BZ,2022.2.4,None,
,,,,,,1,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,1cs,images/pointed_maps_images/1cs.jpeg,,,,,,,,,,,,,0,74,74,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.17579995107371,100.17579995107371,100.17579995107371,100.17579995107371,100.17579995107371,100.33044229401276,1.5229166666666667,0.3228053079219535,space,0.19757051893975586,,,,,,,,,,2023-03-22_22h27.26.616,BZ,2022.2.4,None,
,,,,,,13,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,13cs,images/pointed_maps_images/13cs.jpeg,,,,,,,,,,,,,0,75,75,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.55774206109345,100.55774206109345,100.55774206109345,100.55774206109345,100.55774206109345,100.68086347705685,1.5229166666666667,0.1069926309864968,space,0.0553622089792043,,,,,,,,,,2023-03-22_22h27.26.616,BZ,2022.2.4,None,
,,,,,,62,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,2cs,images/pointed_maps_images/2cs.jpeg,,,,,,,,,,,,,0,76,76,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.7716854820028,100.7716854820028,100.7716854820028,100.7716854820028,100.7716854820028,100.86439520108979,1.5229166666666667,0.0740488589508459,space,0.054210572969168425,,,,,,,,,,2023-03-22_22h27.26.616,BZ,2022.2.4,None,
,,,,,,63,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,3cn,images/pointed_maps_images/3cn.jpeg,,,,,,,,,,,,,0,77,77,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.95719007204752,100.95719007204752,100.95719007204752,100.95719007204752,100.95719007204752,101.01428370201029,1.5229166666666667,0.040997813921421766,space,0.1162090739235282,,,,,,,,,,2023-03-22_22h27.26.616,BZ,2022.2.4,None,
,,,,,,14,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,14cn,images/pointed_maps_images/14cn.jpeg,,,,,,,,,,,,,0,78,78,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.16278705210425,101.16278705210425,101.16278705210425,101.16278705210425,101.16278705210425,101.19717471906915,1.5229166666666667,0.033232868066988885,space,0.12667660496663302,,,,,,,,,,2023-03-22_22h27.26.616,BZ,2022.2.4,None,
,,,,,,6,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,6cn,images/pointed_maps_images/6cn.jpeg,,,,,,,,,,,,,0,79,79,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.36241419799626,101.36241419799626,101.36241419799626,101.36241419799626,101.36241419799626,101.53092773107346,1.5229166666666667,0.1572115090675652,space,0.1711910719750449,,,,,,,,,,2023-03-22_22h27.26.616,BZ,2022.2.4,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.74009961006232,101.74009961006232,101.74009961006232,101.74009961006232,101.74009961006232,101.7809053810779,,,,,,,,
