consent_item,slide_text,instruction,triangle_pos,arrow_posy,arrow_posx,item_no,sentence,question,correct_option,granularity,file_name,file_path,info_sheet_loop.thisRepN,info_sheet_loop.thisTrialN,info_sheet_loop.thisN,info_sheet_loop.thisIndex,consent_loop.thisRepN,consent_loop.thisTrialN,consent_loop.thisN,consent_loop.thisIndex,instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,study_title.started,consent_key.keys,consent_key.rt,ageResp.started,age.started,gender.started,genderResp1.started,genderResp2.started,continue_box_2.started,continue_text_2.started,mouse_3.started,ageResp.text,genderResp1.response,genderResp1.rt,genderResp2.text,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,edu_slider.response,q1_slider.response,q2_slider.response,q3_slider.response,q4_slider.response,q5_slider.response,slide_number.started,instruction_text.started,spacebar_3.started,instruction_image.started,EXsentence1.started,question_text_2.started,slider_image.started,triangle.started,arrow.started,next_slide_key.started,next_slide_key.keys,next_slide_key.rt,sentence_text.started,image.started,question_text.started,slider.started,spacebar_text.started,spacebar_continue.started,slider.response,slider.rt,spacebar_continue.keys,spacebar_continue.rt,section_text.started,ad_question_text1.started,scales_images.started,add_question_text2.started,next_slide_text.started,spacebar_continue_7.started,scale_slider.response,spacebar_continue_7.keys,spacebar_continue_7.rt,spacebar_continue_3.keys,spacebar_continue_3.rt,textbox.started,continue_box.started,continue_text.started,comment_instructions.started,textbox.text,total_duration,participant,session,study_id,date,expName,psychopyVersion,frameRate,
,,,,,,17,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,17cs,images/pointed_maps_images/17cs.jpeg,,,,,,,,,,,,,0,31,31,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.25372781604528,161.25372781604528,161.25372781604528,161.25372781604528,161.25372781604528,161.41159302508458,1.6458333333333335,0.1422855380224064,space,0.0012621759669855237,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h50.20.157,BZ,2022.2.4,None,
,,,,,,79,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,19cn,images/pointed_maps_images/19cn.jpeg,,,,,,,,,,,,,0,32,32,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.45220021007117,161.45220021007117,161.45220021007117,161.45220021007117,161.45220021007117,161.5782408179948,1.6458333333333335,0.10838242503814399,space,0.02747702889610082,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h50.20.157,BZ,2022.2.4,None,
,,,,,,16,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,16in,images/pointed_maps_images/16in.jpeg,,,,,,,,,,,,,0,33,33,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.63993311300874,161.63993311300874,161.63993311300874,161.63993311300874,161.63993311300874,161.829035788076,1.6541666666666668,0.1764115400146693,space,0.141428624978289,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h50.20.157,BZ,2022.2.4,None,
,,,,,,34,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,14is,images/pointed_maps_images/14is.jpeg,,,,,,,,,,,,,0,34,34,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.00627068907488,162.00627068907488,162.00627068907488,162.00627068907488,162.00627068907488,162.02766405406874,1.6625,0.018995293998159468,space,0.12328335898928344,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h50.20.157,BZ,2022.2.4,None,
,,,,,,55,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,15cs,images/pointed_maps_images/15cs.jpeg,,,,,,,,,,,,,0,35,35,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.18899102706928,162.18899102706928,162.18899102706928,162.18899102706928,162.18899102706928,162.39476962201297,1.6770833333333335,0.19185840501450002,space,0.09492299996782094,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h50.20.157,BZ,2022.2.4,None,
,,,,,,1,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,1cs,images/pointed_maps_images/1cs.jpeg,,,,,,,,,,,,,0,36,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.52336938807275,162.52336938807275,162.52336938807275,162.52336938807275,162.52336938807275,162.59487385908142,1.6895833333333332,0.056736939935944974,space,0.07092502899467945,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h50.20.157,BZ,2022.2.4,None,
,,,,,,3,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,3is,images/pointed_maps_images/3is.jpeg,,,,,,,,,,,,,0,37,37,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.70206679299008,162.70206679299008,162.70206679299008,162.70206679299008,162.70206679299008,162.74517687805928,1.6895833333333332,0.026264788932166994,space,0.08440325094852597,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h50.20.157,BZ,2022.2.4,None,
,,,,,,19,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,19is,images/pointed_maps_images/19is.jpeg,,,,,,,,,,,,,0,38,38,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.86864947609138,162.86864947609138,162.86864947609138,162.86864947609138,162.86864947609138,162.92817965801805,1.6895833333333332,0.04234326595906168,space,0.06494034093338996,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h50.20.157,BZ,2022.2.4,None,
,,,,,,66,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,6cs,images/pointed_maps_images/6cs.jpeg,,,,,,,,,,,,,0,39,39,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.0229301340878,163.0229301340878,163.0229301340878,163.0229301340878,163.0229301340878,163.14487313805148,1.6895833333333332,0.10843120992649347,space,0.017489838995970786,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h50.20.157,BZ,2022.2.4,None,
,,,,,,31,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,11in,images/pointed_maps_images/11in.jpeg,,,,,,,,,,,,,0,40,40,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.20395582308993,163.20395582308993,163.20395582308993,163.20395582308993,163.20395582308993,163.27815505501349,1.6895833333333332,0.05781808099709451,space,0.04844426899217069,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h50.20.157,BZ,2022.2.4,None,
,,,,,,38,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,18is,images/pointed_maps_images/18is.jpeg,,,,,,,,,,,,,0,41,41,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.36048020108137,163.36048020108137,163.36048020108137,163.36048020108137,163.36048020108137,163.44480968802236,1.6895833333333332,0.07253853196743876,space,0.057344828033819795,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h50.20.157,BZ,2022.2.4,None,
,,,,,,78,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,18cs,images/pointed_maps_images/18cs.jpeg,,,,,,,,,,,,,0,42,42,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.53794308600482,163.53794308600482,163.53794308600482,163.53794308600482,163.53794308600482,163.744558254024,1.2958333333333334,0.19031969690695405,space,0.09822745097335428,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h50.20.157,BZ,2022.2.4,None,
,,,,,,5,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,5cs,images/pointed_maps_images/5cs.jpeg,,,,,,,,,,,,,0,43,43,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.8717967910925,163.8717967910925,163.8717967910925,163.8717967910925,163.8717967910925,164.0777667380171,1.2958333333333334,0.19109886907972395,space,0.09011283190920949,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h50.20.157,BZ,2022.2.4,None,
,,,,,,76,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,16is,images/pointed_maps_images/16is.jpeg,,,,,,,,,,,,,0,44,44,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.2045090040192,164.2045090040192,164.2045090040192,164.2045090040192,164.2045090040192,164.31105106603354,1.3395833333333333,0.08955710800364614,space,0.03854053991381079,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h50.20.157,BZ,2022.2.4,None,
,,,,,,25,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,5cn,images/pointed_maps_images/5cn.jpeg,,,,,,,,,,,,,0,45,45,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.39636725303717,164.39636725303717,164.39636725303717,164.39636725303717,164.39636725303717,164.4612370081013,1.4854166666666666,0.05498575000092387,space,0.05950554390437901,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h50.20.157,BZ,2022.2.4,None,
,,,,,,45,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,5is,images/pointed_maps_images/5is.jpeg,,,,,,,,,,,,,0,46,46,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.5563934870297,164.5563934870297,164.5563934870297,164.5563934870297,164.5563934870297,164.6444642971037,1.4854166666666666,0.07470530993305147,space,0.052648938028141856,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h50.20.157,BZ,2022.2.4,None,
,,,,,,52,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,12cn,images/pointed_maps_images/12cn.jpeg,,,,,,,,,,,,,0,47,47,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.73554995609447,164.73554995609447,164.73554995609447,164.73554995609447,164.73554995609447,164.82765645510517,1.49375,0.07515910500660539,space,0.043382902978919446,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h50.20.157,BZ,2022.2.4,None,
,,,,,,67,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,7cn,images/pointed_maps_images/7cn.jpeg,,,,,,,,,,,,,0,48,48,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.90401557809673,164.90401557809673,164.90401557809673,164.90401557809673,164.90401557809673,165.04475972801447,1.5354166666666667,0.12626807705964893,space,0.012054570950567722,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h50.20.157,BZ,2022.2.4,None,
,,,,,,73,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,13in,images/pointed_maps_images/13in.jpeg,,,,,,,,,,,,,0,49,49,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.08741564000957,165.08741564000957,165.08741564000957,165.08741564000957,165.08741564000957,165.27788200008217,1.68125,0.17507186101283878,space,0.16248430602718145,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h50.20.157,BZ,2022.2.4,None,
,,,,,,72,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,12is,images/pointed_maps_images/12is.jpeg,,,,,,,,,,,,,0,50,50,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.4733912210213,165.4733912210213,165.4733912210213,165.4733912210213,165.4733912210213,165.71089032001328,1.55625,0.22275049798190594,space,0.06685509299859405,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h50.20.157,BZ,2022.2.4,None,
,,,,,,47,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,7cs,images/pointed_maps_images/7cs.jpeg,,,,,,,,,,,,,0,51,51,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.81116150401067,165.81116150401067,165.81116150401067,165.81116150401067,165.81116150401067,165.91152095305733,1.5375,0.0879416159586981,space,0.035749925998970866,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h50.20.157,BZ,2022.2.4,None,
,,,,,,2,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,2cn,images/pointed_maps_images/2cn.jpeg,,,,,,,,,,,,,0,52,52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.98624225403182,165.98624225403182,165.98624225403182,165.98624225403182,165.98624225403182,166.11139634205028,1.3833333333333333,0.10657649696804583,space,0.02138168690726161,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h50.20.157,BZ,2022.2.4,None,
,,,,,,27,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,7in,images/pointed_maps_images/7in.jpeg,,,,,,,,,,,,,0,53,53,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.1694046780467,166.1694046780467,166.1694046780467,166.1694046780467,166.1694046780467,166.29478584602475,1.3625,0.10695780301466584,space,0.007197445956990123,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h50.20.157,BZ,2022.2.4,None,
,,,,,,48,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,8cn,images/pointed_maps_images/8cn.jpeg,,,,,,,,,,,,,0,54,54,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.33742709003855,166.33742709003855,166.33742709003855,166.33742709003855,166.33742709003855,166.4282751410501,1.3416666666666668,0.07568144204560667,space,0.05027828994207084,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h50.20.157,BZ,2022.2.4,None,
,,,,,,7,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,7is,images/pointed_maps_images/7is.jpeg,,,,,,,,,,,,,0,55,55,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.51990114804357,166.51990114804357,166.51990114804357,166.51990114804357,166.51990114804357,166.59485836909153,1.3291666666666666,0.058490646071732044,space,0.06253597897011787,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h50.20.157,BZ,2022.2.4,None,
,,,,,,69,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,9in,images/pointed_maps_images/9in.jpeg,,,,,,,,,,,,,0,56,56,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.69024979905225,166.69024979905225,166.69024979905225,166.69024979905225,166.69024979905225,166.94461520202458,1.6145833333333335,0.24161239992827177,space,0.07736744091380388,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h50.20.157,BZ,2022.2.4,None,
,,,,,,68,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,8is,images/pointed_maps_images/8is.jpeg,,,,,,,,,,,,,0,57,57,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.0595035610022,167.0595035610022,167.0595035610022,167.0595035610022,167.0595035610022,167.16101743804757,1.7291666666666665,0.09059514501132071,space,0.04971559694968164,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h50.20.157,BZ,2022.2.4,None,
,,,,,,9,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,9cs,images/pointed_maps_images/9cs.jpeg,,,,,,,,,,,,,0,58,58,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.2398869030876,167.2398869030876,167.2398869030876,167.2398869030876,167.2398869030876,167.37801416008733,1.9479166666666667,0.12411876406986266,space,0.011506572947837412,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h50.20.157,BZ,2022.2.4,None,
,,,,,,12,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,12in,images/pointed_maps_images/12in.jpeg,,,,,,,,,,,,,0,59,59,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.42624947906006,167.42624947906006,167.42624947906006,167.42624947906006,167.42624947906006,167.62812514603138,1.80625,0.19155923300422728,space,0.13721131591591984,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h50.20.157,BZ,2022.2.4,None,
,,,,,,13,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,13cs,images/pointed_maps_images/13cs.jpeg,,,,,,,,,,,,,0,60,60,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.79993436101358,167.79993436101358,167.79993436101358,167.79993436101358,167.79993436101358,167.9447624430759,1.4333333333333333,0.12450528400950134,space,0.01360014802776277,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h50.20.157,BZ,2022.2.4,None,
,,,,,,41,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,1is,images/pointed_maps_images/1is.jpeg,,,,,,,,,,,,,0,61,61,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.99311348202173,167.99311348202173,167.99311348202173,167.99311348202173,167.99311348202173,168.12789867306128,1.4333333333333333,0.12335200898814946,space,0.032137384987436235,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h50.20.157,BZ,2022.2.4,None,
,,,,,,24,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,4cs,images/pointed_maps_images/4cs.jpeg,,,,,,,,,,,,,0,62,62,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.18857344205026,168.18857344205026,168.18857344205026,168.18857344205026,168.18857344205026,168.31150527403224,1.2166666666666668,0.11045113205909729,space,0.05873850896023214,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h50.20.157,BZ,2022.2.4,None,
,,,,,,4,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,4in,images/pointed_maps_images/4in.jpeg,,,,,,,,,,,,,0,63,63,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.4030964630656,168.4030964630656,168.4030964630656,168.4030964630656,168.4030964630656,168.4947182830656,1.2125,0.07484604103956372,space,0.06424761901143938,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h50.20.157,BZ,2022.2.4,None,
,,,,,,14,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,14cn,images/pointed_maps_images/14cn.jpeg,,,,,,,,,,,,,0,64,64,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.5933877330972,168.5933877330972,168.5933877330972,168.5933877330972,168.5933877330972,168.67745325609576,1.2145833333333333,0.07413909095339477,space,0.0596784990048036,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h50.20.157,BZ,2022.2.4,None,
,,,,,,35,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,15in,images/pointed_maps_images/15in.jpeg,,,,,,,,,,,,,0,65,65,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.77353547199164,168.77353547199164,168.77353547199164,168.77353547199164,168.77353547199164,168.89451306301635,1.2666666666666666,0.10796299995854497,space,0.032123162993229926,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h50.20.157,BZ,2022.2.4,None,
,,,,,,28,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,8cs,images/pointed_maps_images/8cs.jpeg,,,,,,,,,,,,,0,66,66,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.95568781509064,168.95568781509064,168.95568781509064,168.95568781509064,168.95568781509064,169.044655848993,1.3833333333333333,0.0767141500255093,space,0.04431091796141118,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h50.20.157,BZ,2022.2.4,None,
,,,,,,30,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,10is,images/pointed_maps_images/10is.jpeg,,,,,,,,,,,,,0,67,67,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.1218050289899,169.1218050289899,169.1218050289899,169.1218050289899,169.1218050289899,169.24446451407857,1.5583333333333333,0.10812804894521832,space,0.037213471019640565,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h50.20.157,BZ,2022.2.4,None,
,,,,,,20,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,20in,images/pointed_maps_images/20in.jpeg,,,,,,,,,,,,,0,68,68,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.32315848500002,169.32315848500002,169.32315848500002,169.32315848500002,169.32315848500002,169.41113614907954,1.6166666666666667,0.07137555710505694,space,0.05311383097432554,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h50.20.157,BZ,2022.2.4,None,
,,,,,,22,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,2is,images/pointed_maps_images/2is.jpeg,,,,,,,,,,,,,0,69,69,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.50249926303513,169.50249926303513,169.50249926303513,169.50249926303513,169.50249926303513,169.57802068407182,1.625,0.057774142012931406,space,0.08050466899294406,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h50.20.157,BZ,2022.2.4,None,
,,,,,,42,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,2in,images/pointed_maps_images/2in.jpeg,,,,,,,,,,,,,0,70,70,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.68594019010197,169.68594019010197,169.68594019010197,169.68594019010197,169.68594019010197,170.1450005050283,1.2958333333333334,0.442887002020143,space,0.07483102998230606,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h50.20.157,BZ,2022.2.4,None,
,,,,,,77,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,17in,images/pointed_maps_images/17in.jpeg,,,,,,,,,,,,,0,71,71,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.25646824704017,170.25646824704017,170.25646824704017,170.25646824704017,170.25646824704017,170.46081645903178,1.2958333333333334,0.19491345796268433,space,0.137459582882002,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h50.20.157,BZ,2022.2.4,None,
,,,,,,39,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,19in,images/pointed_maps_images/19in.jpeg,,,,,,,,,,,,,0,72,72,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.6398287609918,170.6398287609918,170.6398287609918,170.6398287609918,170.6398287609918,170.6606691390043,1.4708333333333332,0.15789134008809924,space,0.13227212196215987,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h50.20.157,BZ,2022.2.4,None,
,,,,,,59,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,19cs,images/pointed_maps_images/19cs.jpeg,,,,,,,,,,,,,0,73,73,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.82294144807383,170.82294144807383,170.82294144807383,170.82294144807383,170.82294144807383,171.0280294280965,1.5125,0.19038329704198986,space,0.14003379095811397,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h50.20.157,BZ,2022.2.4,None,
,,,,,,32,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,12cs,images/pointed_maps_images/12cs.jpeg,,,,,,,,,,,,,0,74,74,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.20420069806278,171.20420069806278,171.20420069806278,171.20420069806278,171.20420069806278,171.37783791008405,1.5541666666666667,0.3071954279439524,space,0.1939767268486321,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h50.20.157,BZ,2022.2.4,None,
,,,,,,21,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,1cn,images/pointed_maps_images/1cn.jpeg,,,,,,,,,,,,,0,75,75,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.60679397603963,171.60679397603963,171.60679397603963,171.60679397603963,171.60679397603963,171.7111044630874,1.5541666666666667,0.09143665002193302,space,0.0645932269981131,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h50.20.157,BZ,2022.2.4,None,
,,,,,,18,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,18cn,images/pointed_maps_images/18cn.jpeg,,,,,,,,,,,,,0,76,76,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.80711190507282,171.80711190507282,171.80711190507282,171.80711190507282,171.80711190507282,171.87774593604263,1.5541666666666667,0.05887947604060173,space,0.09806216100696474,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h50.20.157,BZ,2022.2.4,None,
,,,,,,53,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,13is,images/pointed_maps_images/13is.jpeg,,,,,,,,,,,,,0,77,77,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.00688969704788,172.00688969704788,172.00688969704788,172.00688969704788,172.00688969704788,172.0948325340869,1.55,0.07550487492699176,space,0.08697250299155712,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h50.20.157,BZ,2022.2.4,None,
,,,,,,61,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,1in,images/pointed_maps_images/1in.jpeg,,,,,,,,,,,,,0,78,78,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.2207656300161,172.2207656300161,172.2207656300161,172.2207656300161,172.2207656300161,172.31140600109939,1.5458333333333334,0.07273009291384369,space,0.05321078991983086,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h50.20.157,BZ,2022.2.4,None,
,,,,,,29,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,9cn,images/pointed_maps_images/9cn.jpeg,,,,,,,,,,,,,0,79,79,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.40600753505714,172.40600753505714,172.40600753505714,172.40600753505714,172.40600753505714,172.51095001609065,1.54375,0.7040847869357094,space,0.7022018600255251,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h50.20.157,BZ,2022.2.4,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.24905293807387,173.24905293807387,173.24905293807387,173.24905293807387,173.24905293807387,174.22810750606004,2.0,space,33.80634979601018,,,,,,,,,,,,2023-03-22_22h50.20.157,BZ,2022.2.4,None,
