consent_item,slide_text,instruction,triangle_pos,arrow_posy,arrow_posx,item_no,sentence,question,correct_option,granularity,file_name,file_path,info_sheet_loop.thisRepN,info_sheet_loop.thisTrialN,info_sheet_loop.thisN,info_sheet_loop.thisIndex,consent_loop.thisRepN,consent_loop.thisTrialN,consent_loop.thisN,consent_loop.thisIndex,instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,study_title.started,consent_key.keys,consent_key.rt,ageResp.started,age.started,gender.started,genderResp1.started,genderResp2.started,continue_box_2.started,continue_text_2.started,mouse_3.started,ageResp.text,genderResp1.response,genderResp1.rt,genderResp2.text,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,edu_slider.response,q1_slider.response,q2_slider.response,q3_slider.response,q4_slider.response,q5_slider.response,slide_number.started,instruction_text.started,spacebar_3.started,instruction_image.started,EXsentence1.started,question_text_2.started,slider_image.started,triangle.started,arrow.started,next_slide_key.started,next_slide_key.keys,next_slide_key.rt,sentence_text.started,image.started,question_text.started,slider.started,spacebar_text.started,spacebar_continue.started,slider.response,slider.rt,spacebar_continue.keys,spacebar_continue.rt,section_text.started,ad_question_text.started,scales_images.started,text_4.started,next_slide_text.started,key_resp_3.started,scale_slider.response,spacebar_continue_3.keys,spacebar_continue_3.rt,textbox.started,mouse_2.started,continue_box.started,continue_text.started,comment_instructions.started,textbox.text,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,total_duration,participant,session,study_id,date,expName,psychopyVersion,frameRate,
,,,,,,73,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,13in,images/all_images/13in.jpeg,,,,,,,,,,,,,0,28,28,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.48551153601147,101.48551153601147,101.48551153601147,101.48551153601147,101.48551153601147,101.63104709802428,1.8166666666666667,0.27639375400030985,space,0.13302120193839073,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_16h06.07.443,BZ,2022.2.4,None,
,,,,,,74,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,14cs,images/all_images/14cs.jpeg,,,,,,,,,,,,,0,29,29,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.78872292599408,101.78872292599408,101.78872292599408,101.78872292599408,101.78872292599408,101.93095568299759,1.8166666666666667,0.12404565903125331,space,0.006832448998466134,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_16h06.07.443,BZ,2022.2.4,None,
,,,,,,61,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,1in,images/all_images/1in.jpeg,,,,,,,,,,,,,0,30,30,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.97020968497964,101.97020968497964,101.97020968497964,101.97020968497964,101.97020968497964,102.09776078100549,1.8166666666666667,0.25862530298763886,space,0.1707126249675639,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_16h06.07.443,BZ,2022.2.4,None,
,,,,,,18,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,18cn,images/all_images/18cn.jpeg,,,,,,,,,,,,,0,31,31,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.30393566301791,102.30393566301791,102.30393566301791,102.30393566301791,102.30393566301791,102.39786647103028,1.8166666666666667,0.07533278700429946,space,0.01923941494897008,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_16h06.07.443,BZ,2022.2.4,None,
,,,,,,32,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,12cs,images/all_images/12cs.jpeg,,,,,,,,,,,,,0,32,32,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.45358294300968,102.45358294300968,102.45358294300968,102.45358294300968,102.45358294300968,102.54778248502407,1.8166666666666667,0.07472195796435699,space,0.024342860968317837,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_16h06.07.443,BZ,2022.2.4,None,
,,,,,,59,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,19cs,images/all_images/19cs.jpeg,,,,,,,,,,,,,0,33,33,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.60600166901713,102.60600166901713,102.60600166901713,102.60600166901713,102.60600166901713,102.697873748024,1.8166666666666667,0.07537188200512901,space,0.03807577793486416,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_16h06.07.443,BZ,2022.2.4,None,
,,,,,,6,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,6cn,images/all_images/6cn.jpeg,,,,,,,,,,,,,0,34,34,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.77009145001648,102.77009145001648,102.77009145001648,102.77009145001648,102.77009145001648,102.84771722299047,1.8166666666666667,0.05739492201246321,space,0.07357978500658646,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_16h06.07.443,BZ,2022.2.4,None,
,,,,,,42,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,2in,images/all_images/2in.jpeg,,,,,,,,,,,,,0,35,35,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.9546237839968,102.9546237839968,102.9546237839968,102.9546237839968,102.9546237839968,102.9810340499971,1.8166666666666667,0.015379656048025936,space,0.13111021398799494,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_16h06.07.443,BZ,2022.2.4,None,
,,,,,,41,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,1is,images/all_images/1is.jpeg,,,,,,,,,,,,,0,36,36,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.13640951301204,103.13640951301204,103.13640951301204,103.13640951301204,103.13640951301204,103.31453477201285,1.8166666666666667,0.16182272497098893,space,0.10777633800171316,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_16h06.07.443,BZ,2022.2.4,None,
,,,,,,19,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,19is,images/all_images/19is.jpeg,,,,,,,,,,,,,0,37,37,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.45963124197442,103.45963124197442,103.45963124197442,103.45963124197442,103.45963124197442,103.6310890869936,1.8166666666666667,0.15661703201476485,space,0.12183367094257846,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_16h06.07.443,BZ,2022.2.4,None,
,,,,,,37,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,17cn,images/all_images/17cn.jpeg,,,,,,,,,,,,,0,38,38,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.78597161301877,103.78597161301877,103.78597161301877,103.78597161301877,103.78597161301877,103.9642598570208,1.8166666666666667,0.15879202500218526,space,0.11576927197165787,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_16h06.07.443,BZ,2022.2.4,None,
,,,,,,35,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,15in,images/all_images/15in.jpeg,,,,,,,,,,,,,0,39,39,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.10283285297919,104.10283285297919,104.10283285297919,104.10283285297919,104.10283285297919,104.26431448798394,1.8166666666666667,0.309075583005324,space,0.15650947799440473,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_16h06.07.443,BZ,2022.2.4,None,
,,,,,,66,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,6cs,images/all_images/6cs.jpeg,,,,,,,,,,,,,0,40,40,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.45558962901123,104.45558962901123,104.45558962901123,104.45558962901123,104.45558962901123,104.58099541201955,1.8166666666666667,0.2572264870395884,space,0.15834958694176748,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_16h06.07.443,BZ,2022.2.4,None,
,,,,,,75,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,15cn,images/all_images/15cn.jpeg,,,,,,,,,,,,,0,41,41,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.77045940898824,104.77045940898824,104.77045940898824,104.77045940898824,104.77045940898824,104.88141365197953,1.8166666666666667,0.09207553003216162,space,0.012249808991327882,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_16h06.07.443,BZ,2022.2.4,None,
,,,,,,48,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,8cn,images/all_images/8cn.jpeg,,,,,,,,,,,,,0,42,42,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.92543438501889,104.92543438501889,104.92543438501889,104.92543438501889,104.92543438501889,105.04746240598615,1.8166666666666667,0.10701758600771427,space,0.006698807992506772,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_16h06.07.443,BZ,2022.2.4,None,
,,,,,,28,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,8cs,images/all_images/8cs.jpeg,,,,,,,,,,,,,0,43,43,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.09700118302135,105.09700118302135,105.09700118302135,105.09700118302135,105.09700118302135,105.19786632800242,1.8166666666666667,0.08933747198898345,space,0.026555859949439764,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_16h06.07.443,BZ,2022.2.4,None,
,,,,,,15,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,15is,images/all_images/15is.jpeg,,,,,,,,,,,,,0,44,44,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.25734137097606,105.25734137097606,105.25734137097606,105.25734137097606,105.25734137097606,105.34782087098574,1.8166666666666667,0.07470826496137306,space,0.04182149097323418,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_16h06.07.443,BZ,2022.2.4,None,
,,,,,,3,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,3is,images/all_images/3is.jpeg,,,,,,,,,,,,,0,45,45,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.42446453799494,105.42446453799494,105.42446453799494,105.42446453799494,105.42446453799494,105.51423189102206,1.8166666666666667,0.0733719120034948,space,0.03094505798071623,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_16h06.07.443,BZ,2022.2.4,None,
,,,,,,40,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,20cs,images/all_images/20cs.jpeg,,,,,,,,,,,,,0,46,46,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.57111636700574,105.57111636700574,105.57111636700574,105.57111636700574,105.57111636700574,105.66422190598678,1.8166666666666667,0.07557903096312657,space,0.030647365958429873,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_16h06.07.443,BZ,2022.2.4,None,
,,,,,,14,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,14cn,images/all_images/14cn.jpeg,,,,,,,,,,,,,0,47,47,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.71942561701871,105.71942561701871,105.71942561701871,105.71942561701871,105.71942561701871,105.83094907301711,1.8166666666666667,0.09240420704009011,space,0.03274787496775389,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_16h06.07.443,BZ,2022.2.4,None,
,,,,,,63,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,3cn,images/all_images/3cn.jpeg,,,,,,,,,,,,,0,48,48,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.88782108598389,105.88782108598389,105.88782108598389,105.88782108598389,105.88782108598389,105.99785516998963,1.8166666666666667,0.09210877504665405,space,0.028720067930407822,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_16h06.07.443,BZ,2022.2.4,None,
,,,,,,11,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,11is,images/all_images/11is.jpeg,,,,,,,,,,,,,0,49,49,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.05643171997508,106.05643171997508,106.05643171997508,106.05643171997508,106.05643171997508,106.16427662601927,1.8166666666666667,0.09121878602309152,space,0.015490272955503315,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_16h06.07.443,BZ,2022.2.4,None,
,,,,,,46,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,6in,images/all_images/6in.jpeg,,,,,,,,,,,,,0,50,50,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.20925684599206,106.20925684599206,106.20925684599206,106.20925684599206,106.20925684599206,106.31420060899109,1.8166666666666667,0.09013296902412549,space,0.040916109981480986,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_16h06.07.443,BZ,2022.2.4,None,
,,,,,,58,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,18in,images/all_images/18in.jpeg,,,,,,,,,,,,,0,51,51,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.38765069202054,106.38765069202054,106.38765069202054,106.38765069202054,106.38765069202054,106.4809748979751,1.8166666666666667,0.07566475198836997,space,0.03458847291767597,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_16h06.07.443,BZ,2022.2.4,None,
,,,,,,16,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,16in,images/all_images/16in.jpeg,,,,,,,,,,,,,0,52,52,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.55136295902776,106.55136295902776,106.55136295902776,106.55136295902776,106.55136295902776,106.64739355701022,1.8166666666666667,0.07531974295852706,space,0.034829837968572974,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_16h06.07.443,BZ,2022.2.4,None,
,,,,,,29,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,9cn,images/all_images/9cn.jpeg,,,,,,,,,,,,,0,53,53,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.71824596298393,106.71824596298393,106.71824596298393,106.71824596298393,106.71824596298393,106.81429895001929,1.8166666666666667,0.07562984497053549,space,0.029584904958028346,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_16h06.07.443,BZ,2022.2.4,None,
,,,,,,49,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,9is,images/all_images/9is.jpeg,,,,,,,,,,,,,0,54,54,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.87398207403021,106.87398207403021,106.87398207403021,106.87398207403021,106.87398207403021,106.96427973301616,1.8166666666666667,0.07466900500003248,space,0.046731514972634614,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_16h06.07.443,BZ,2022.2.4,None,
,,,,,,39,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,19in,images/all_images/19in.jpeg,,,,,,,,,,,,,0,55,55,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.04071594699053,107.04071594699053,107.04071594699053,107.04071594699053,107.04071594699053,107.13096320902696,1.8166666666666667,0.07400350697571412,space,0.037778023979626596,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_16h06.07.443,BZ,2022.2.4,None,
,,,,,,67,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,7cn,images/all_images/7cn.jpeg,,,,,,,,,,,,,0,56,56,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.20415697898716,107.20415697898716,107.20415697898716,107.20415697898716,107.20415697898716,107.29742057598196,1.8166666666666667,0.07520453102188185,space,0.02448190894210711,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_16h06.07.443,BZ,2022.2.4,None,
,,,,,,78,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,18cs,images/all_images/18cs.jpeg,,,,,,,,,,,,,0,57,57,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.35422583698528,107.35422583698528,107.35422583698528,107.35422583698528,107.35422583698528,107.4476361660054,1.8166666666666667,0.07565624301787466,space,0.01972901599947363,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_16h06.07.443,BZ,2022.2.4,None,
,,,,,,20,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,20in,images/all_images/20in.jpeg,,,,,,,,,,,,,0,58,58,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.49996335001197,107.49996335001197,107.49996335001197,107.49996335001197,107.49996335001197,107.59779411402997,1.8166666666666667,0.07522945798700675,space,0.02661054499913007,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_16h06.07.443,BZ,2022.2.4,None,
,,,,,,76,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,16is,images/all_images/16is.jpeg,,,,,,,,,,,,,0,59,59,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.65626598201925,107.65626598201925,107.65626598201925,107.65626598201925,107.65626598201925,107.76428313401993,1.8166666666666667,0.09121718496317044,space,0.02586571901338175,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_16h06.07.443,BZ,2022.2.4,None,
,,,,,,12,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,12in,images/all_images/12in.jpeg,,,,,,,,,,,,,0,60,60,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.82306417700602,107.82306417700602,107.82306417700602,107.82306417700602,107.82306417700602,107.93099387601251,1.8166666666666667,0.09112242900300771,space,0.017105085018556565,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_16h06.07.443,BZ,2022.2.4,None,
,,,,,,5,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,5cs,images/all_images/5cs.jpeg,,,,,,,,,,,,,0,61,61,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.9856978559983,107.9856978559983,107.9856978559983,107.9856978559983,107.9856978559983,108.08100343798287,1.8166666666666667,0.07604798098327592,space,0.038170400948729366,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_16h06.07.443,BZ,2022.2.4,None,
,,,,,,45,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,5is,images/all_images/5is.jpeg,,,,,,,,,,,,,0,62,62,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.15407802199479,108.15407802199479,108.15407802199479,108.15407802199479,108.15407802199479,108.23098196601495,1.8166666666666667,0.05895646201679483,space,0.06612467800732702,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_16h06.07.443,BZ,2022.2.4,None,
,,,,,,52,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,12cn,images/all_images/12cn.jpeg,,,,,,,,,,,,,0,63,63,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.32034423499135,108.32034423499135,108.32034423499135,108.32034423499135,108.32034423499135,108.39745183900231,1.8166666666666667,0.058995287981815636,space,0.06148767797276378,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_16h06.07.443,BZ,2022.2.4,None,
,,,,,,43,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,3cs,images/all_images/3cs.jpeg,,,,,,,,,,,,,0,64,64,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.487753022986,108.487753022986,108.487753022986,108.487753022986,108.487753022986,108.54788571601966,1.8166666666666667,0.0424318200093694,space,0.08216841897228733,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_16h06.07.443,BZ,2022.2.4,None,
,,,,,,62,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,2cs,images/all_images/2cs.jpeg,,,,,,,,,,,,,0,65,65,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.65629007399548,108.65629007399548,108.65629007399548,108.65629007399548,108.65629007399548,108.71426403301302,1.8166666666666667,0.04154736700002104,space,0.07193562801694497,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_16h06.07.443,BZ,2022.2.4,None,
,,,,,,69,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,9in,images/all_images/9in.jpeg,,,,,,,,,,,,,0,66,66,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.82111872301903,108.82111872301903,108.82111872301903,108.82111872301903,108.82111872301903,108.88093902001856,1.8166666666666667,0.040820024034474045,space,0.06157598498975858,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_16h06.07.443,BZ,2022.2.4,None,
,,,,,,34,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,14is,images/all_images/14is.jpeg,,,,,,,,,,,,,0,67,67,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.97084259800613,108.97084259800613,108.97084259800613,108.97084259800613,108.97084259800613,109.04756322602043,1.8166666666666667,0.059101076039951295,space,0.06753021001350135,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_16h06.07.443,BZ,2022.2.4,None,
,,,,,,4,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,4in,images/all_images/4in.jpeg,,,,,,,,,,,,,0,68,68,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.15107675897889,109.15107675897889,109.15107675897889,109.15107675897889,109.15107675897889,109.21418062900193,1.8166666666666667,0.04266701702727005,space,0.06911363295512274,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_16h06.07.443,BZ,2022.2.4,None,
,,,,,,30,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,10is,images/all_images/10is.jpeg,,,,,,,,,,,,,0,69,69,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.31804747402202,109.31804747402202,109.31804747402202,109.31804747402202,109.31804747402202,109.38103350601159,1.8166666666666667,0.042705656029284,space,0.057236065971665084,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_16h06.07.443,BZ,2022.2.4,None,
,,,,,,47,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,7cs,images/all_images/7cs.jpeg,,,,,,,,,,,,,0,70,70,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.47398610500386,109.47398610500386,109.47398610500386,109.47398610500386,109.47398610500386,109.54780826898059,1.8166666666666667,0.057655155018437654,space,0.05681400198955089,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_16h06.07.443,BZ,2022.2.4,None,
,,,,,,31,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,11in,images/all_images/11in.jpeg,,,,,,,,,,,,,0,71,71,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.64026918000309,109.64026918000309,109.64026918000309,109.64026918000309,109.64026918000309,109.6810727660195,1.8166666666666667,0.026489254960324615,space,0.08235740492818877,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_16h06.07.443,BZ,2022.2.4,None,
,,,,,,33,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,13cn,images/all_images/13cn.jpeg,,,,,,,,,,,,,0,72,72,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.78919694101205,109.78919694101205,109.78919694101205,109.78919694101205,109.78919694101205,109.86417419201462,1.8166666666666667,0.05882391898194328,space,0.06282556697260588,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_16h06.07.443,BZ,2022.2.4,None,
,,,,,,72,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,12is,images/all_images/12is.jpeg,,,,,,,,,,,,,0,73,73,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.95465812500333,109.95465812500333,109.95465812500333,109.95465812500333,109.95465812500333,110.01418729900615,1.8166666666666667,0.041999238019343466,space,0.08279947197297588,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_16h06.07.443,BZ,2022.2.4,None,
,,,,,,54,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,14in,images/all_images/14in.jpeg,,,,,,,,,,,,,0,74,74,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.12083587300731,110.12083587300731,110.12083587300731,110.12083587300731,110.12083587300731,110.18092749302741,1.8166666666666667,0.04176439600996673,space,0.0708945129881613,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_16h06.07.443,BZ,2022.2.4,None,
,,,,,,38,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,18is,images/all_images/18is.jpeg,,,,,,,,,,,,,0,75,75,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.28401923697675,110.28401923697675,110.28401923697675,110.28401923697675,110.28401923697675,110.36420596501557,1.8166666666666667,0.060097245033830404,space,0.05633966100867838,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_16h06.07.443,BZ,2022.2.4,None,
,,,,,,21,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,1cn,images/all_images/1cn.jpeg,,,,,,,,,,,,,0,76,76,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.45721115602646,110.45721115602646,110.45721115602646,110.45721115602646,110.45721115602646,110.49776270898292,1.8166666666666667,0.02697392797563225,space,0.08248551998985931,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21_16h06.07.443,BZ,2022.2.4,None,
