consent_item,slide_text,instruction,triangle_pos,arrow_posy,arrow_posx,item_no,sentence,question,correct_option,granularity,file_name,file_path,info_sheet_loop.thisRepN,info_sheet_loop.thisTrialN,info_sheet_loop.thisN,info_sheet_loop.thisIndex,consent_loop.thisRepN,consent_loop.thisTrialN,consent_loop.thisN,consent_loop.thisIndex,instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,study_title.started,consent_key.keys,consent_key.rt,ageResp.started,age.started,gender.started,genderResp1.started,genderResp2.started,continue_box_2.started,continue_text_2.started,mouse_3.started,ageResp.text,genderResp1.response,genderResp1.rt,genderResp2.text,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,edu_slider.response,q1_slider.response,q2_slider.response,q3_slider.response,q4_slider.response,q5_slider.response,slide_number.started,instruction_text.started,spacebar_3.started,instruction_image.started,EXsentence1.started,question_text_2.started,slider_image.started,triangle.started,arrow.started,next_slide_key.started,next_slide_key.keys,next_slide_key.rt,sentence_text.started,image.started,question_text.started,slider.started,spacebar_text.started,spacebar_continue.started,slider.response,slider.rt,spacebar_continue.keys,spacebar_continue.rt,spacebar_continue_3.keys,spacebar_continue_3.rt,textbox.started,mouse_2.started,continue_box.started,continue_text.started,comment_instructions.started,textbox.text,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,total_duration,participant,session,study_id,date,expName,psychopyVersion,frameRate,
,,,,,,31,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,11in,images/all_images/11in.jpeg,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.85787277203053,324.85787277203053,324.85787277203053,324.85787277203053,324.85787277203053,325.3857331610052,1.5916666666666668,0.5097015190403908,space,0.09919198602437973,,,,,,,,,,,,,,,,,,,2023-02-21_14h00.24.543,BZ,2022.2.4,59.217295863935306,
,,,,,,32,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,12cs,images/all_images/12cs.jpeg,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.5119957200368,325.5119957200368,325.5119957200368,325.5119957200368,325.5119957200368,326.16911323403474,1.4222222222222223,0.6405997640104033,space,0.08197990001644939,,,,,,,,,,,,,,,,,,,2023-02-21_14h00.24.543,BZ,2022.2.4,59.217295863935306,
,,,,,,33,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,13cn,images/all_images/13cn.jpeg,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.27900991303613,326.27900991303613,326.27900991303613,326.27900991303613,326.27900991303613,326.8691928930348,1.2972222222222223,0.574522923969198,space,0.05744649900589138,,,,,,,,,,,,,,,,,,,2023-02-21_14h00.24.543,BZ,2022.2.4,59.217295863935306,
,,,,,,34,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,14is,images/all_images/14is.jpeg,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.96173421503045,326.96173421503045,326.96173421503045,326.96173421503045,326.96173421503045,327.5353707540198,1.4805555555555556,0.5567455420386977,space,0.13223576900782064,,,,,,,,,,,,,,,,,,,2023-02-21_14h00.24.543,BZ,2022.2.4,59.217295863935306,
,,,,,,35,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,15in,images/all_images/15in.jpeg,,,,,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.69177671702346,327.69177671702346,327.69177671702346,327.69177671702346,327.69177671702346,328.63578047201736,1.8333333333333333,0.9242169510107487,space,0.17799852404277772,,,,,,,,,,,,,,,,,,,2023-02-21_14h00.24.543,BZ,2022.2.4,59.217295863935306,
,,,,,,36,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,16cs,images/all_images/16cs.jpeg,,,,,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.84516520402394,328.84516520402394,328.84516520402394,328.84516520402394,328.84516520402394,329.48581443401054,1.4861111111111112,0.6243207000079565,space,0.08708162204129621,,,,,,,,,,,,,,,,,,,2023-02-21_14h00.24.543,BZ,2022.2.4,59.217295863935306,
,,,,,,37,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,17cn,images/all_images/17cn.jpeg,,,,,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.60922548302915,329.60922548302915,329.60922548302915,329.60922548302915,329.60922548302915,330.1856971150264,1.2833333333333332,0.5578878090018407,space,0.054135742015205324,,,,,,,,,,,,,,,,,,,2023-02-21_14h00.24.543,BZ,2022.2.4,59.217295863935306,
,,,,,,38,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,18is,images/all_images/18is.jpeg,,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.27391620900016,330.27391620900016,330.27391620900016,330.27391620900016,330.27391620900016,330.88589554303326,1.4416666666666667,0.5915881029795855,space,0.08564215200021863,,,,,,,,,,,,,,,,,,,2023-02-21_14h00.24.543,BZ,2022.2.4,59.217295863935306,
,,,,,,39,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,19in,images/all_images/19in.jpeg,,,,,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.0098118929891,331.0098118929891,331.0098118929891,331.0098118929891,331.0098118929891,331.51898015703773,1.6,0.4916334750014357,space,0.10515142302028835,,,,,,,,,,,,,,,,,,,2023-02-21_14h00.24.543,BZ,2022.2.4,59.217295863935306,
,,,,,,40,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,20cs,images/all_images/20cs.jpeg,,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.6597879870096,331.6597879870096,331.6597879870096,331.6597879870096,331.6597879870096,332.2356126040104,1.3972222222222221,0.5569263680372387,space,0.07801745098549873,,,,,,,,,,,,,,,,,,,2023-02-21_14h00.24.543,BZ,2022.2.4,59.217295863935306,
,,,,,,41,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,1is,images/all_images/1is.jpeg,,,,,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.3402014800231,332.3402014800231,332.3402014800231,332.3402014800231,332.3402014800231,332.85253785399254,1.5166666666666666,0.4936558339977637,space,0.07893976900959387,,,,,,,,,,,,,,,,,,,2023-02-21_14h00.24.543,BZ,2022.2.4,59.217295863935306,
,,,,,,42,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,2in,images/all_images/2in.jpeg,,,,,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.95993742201244,332.95993742201244,332.95993742201244,332.95993742201244,332.95993742201244,333.51896732201567,1.675,0.5415641319705173,space,0.03666882700053975,,,,,,,,,,,,,,,,,,,2023-02-21_14h00.24.543,BZ,2022.2.4,59.217295863935306,
,,,,,,43,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,3cs,images/all_images/3cs.jpeg,,,,,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.59098317002645,333.59098317002645,333.59098317002645,333.59098317002645,333.59098317002645,334.2018131299992,1.2638888888888888,0.5916281559620984,space,0.0775709529989399,,,,,,,,,,,,,,,,,,,2023-02-21_14h00.24.543,BZ,2022.2.4,59.217295863935306,
,,,,,,44,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,4cn,images/all_images/4cn.jpeg,,,,,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.31076142098755,334.31076142098755,334.31076142098755,334.31076142098755,334.31076142098755,334.91867788601667,1.511111111111111,0.5907108060200699,space,0.09616028500022367,,,,,,,,,,,,,,,,,,,2023-02-21_14h00.24.543,BZ,2022.2.4,59.217295863935306,
,,,,,,45,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,5is,images/all_images/5is.jpeg,,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.0400072649936,335.0400072649936,335.0400072649936,335.0400072649936,335.0400072649936,335.6019203760079,1.725,0.5439137030043639,space,0.06728528800886124,,,,,,,,,,,,,,,,,,,2023-02-21_14h00.24.543,BZ,2022.2.4,59.217295863935306,
,,,,,,46,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,6in,images/all_images/6in.jpeg,,,,,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.6909284320427,335.6909284320427,335.6909284320427,335.6909284320427,335.6909284320427,336.3684113700292,1.2805555555555554,0.6577104080352001,space,0.0955394470365718,,,,,,,,,,,,,,,,,,,2023-02-21_14h00.24.543,BZ,2022.2.4,59.217295863935306,
,,,,,,47,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,7cs,images/all_images/7cs.jpeg,,,,,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.4885793260182,336.4885793260182,336.4885793260182,336.4885793260182,336.4885793260182,337.18490650702734,1.1388888888888888,0.6766332979896106,space,0.03335570701165125,,,,,,,,,,,,,,,,,,,2023-02-21_14h00.24.543,BZ,2022.2.4,59.217295863935306,
,,,,,,48,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,8cn,images/all_images/8cn.jpeg,,,,,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.2387772700167,337.2387772700167,337.2387772700167,337.2387772700167,337.2387772700167,338.41839309601346,1.5277777777777777,1.1595542540308088,space,0.502856865990907,,,,,,,,,,,,,,,,,,,2023-02-21_14h00.24.543,BZ,2022.2.4,59.217295863935306,
,,,,,,49,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,9is,images/all_images/9is.jpeg,,,,,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.95764792204136,338.95764792204136,338.95764792204136,338.95764792204136,338.95764792204136,339.66836906503886,1.7027777777777777,0.6892296909936704,space,0.12386909802444279,,,,,,,,,,,,,,,,,,,2023-02-21_14h00.24.543,BZ,2022.2.4,59.217295863935306,
,,,,,,50,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,10in,images/all_images/10in.jpeg,,,,,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.8243588230107,339.8243588230107,339.8243588230107,339.8243588230107,339.8243588230107,341.80171165301,1.8333333333333333,1.959457870980259,space,0.07456373097375035,,,,,,,,,,,,,,,,,,,2023-02-21_14h00.24.543,BZ,2022.2.4,59.217295863935306,
,,,,,,51,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,11cs,images/all_images/11cs.jpeg,,,,,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.90500517201144,341.90500517201144,341.90500517201144,341.90500517201144,341.90500517201144,343.16833678103285,1.286111111111111,2.026744326984044,space,1.632852200011257,,,,,,,,,,,,,,,,,,,2023-02-21_14h00.24.543,BZ,2022.2.4,59.217295863935306,
,,,,,,52,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,12cn,images/all_images/12cn.jpeg,,,,,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.82348215102684,344.82348215102684,344.82348215102684,344.82348215102684,344.82348215102684,346.785065048025,1.0,1.9422623050049879,space,0.038755322981160134,,,,,,,,,,,,,,,,,,,2023-02-21_14h00.24.543,BZ,2022.2.4,59.217295863935306,
,,,,,,53,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,13is,images/all_images/13is.jpeg,,,,,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.8550772090093,346.8550772090093,346.8550772090093,346.8550772090093,346.8550772090093,348.41831000498496,1.8194444444444444,4.060254543030169,space,5.883599331020378,,,,,,,,,,,,,,,,,,,2023-02-21_14h00.24.543,BZ,2022.2.4,59.217295863935306,
,,,,,,54,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,14in,images/all_images/14in.jpeg,,,,,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.33668117102934,354.33668117102934,354.33668117102934,354.33668117102934,354.33668117102934,357.88550806202693,1.7333333333333334,3.5262180229765363,space,1.1987890070304275,,,,,,,,,,,,,,,,,,,2023-02-21_14h00.24.543,BZ,2022.2.4,59.217295863935306,
,,,,,,55,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,15cs,images/all_images/15cs.jpeg,,,,,,,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.1112161449855,359.1112161449855,359.1112161449855,359.1112161449855,359.1112161449855,361.10186458198586,1.8194444444444444,1.9737337169935927,space,0.24574444902827963,,,,,,,,,,,,,,,,,,,2023-02-21_14h00.24.543,BZ,2022.2.4,59.217295863935306,
,,,,,,56,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,16cn,images/all_images/16cn.jpeg,,,,,,,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.37816195801133,361.37816195801133,361.37816195801133,361.37816195801133,361.37816195801133,363.7348550520255,1.0555555555555556,2.340560815995559,space,0.47758944402448833,,,,,,,,,,,,,,,,,,,2023-02-21_14h00.24.543,BZ,2022.2.4,59.217295863935306,
,,,,,,57,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,17is,images/all_images/17is.jpeg,,,,,,,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.2452477380284,364.2452477380284,364.2452477380284,364.2452477380284,364.2452477380284,365.5687063600053,1.9277777777777778,4.072489999991376,space,2.8845382520230487,,,,,,,,,,,,,,,,,,,2023-02-21_14h00.24.543,BZ,2022.2.4,59.217295863935306,
,,,,,,58,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,18in,images/all_images/18in.jpeg,,,,,,,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.4875209550373,368.4875209550373,368.4875209550373,368.4875209550373,368.4875209550373,371.601286694,1.2444444444444445,3.625586720998399,space,0.5166808090289123,,,,,,,,,,,,,,,,,,,2023-02-21_14h00.24.543,BZ,2022.2.4,59.217295863935306,
,,,,,,59,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,19cs,images/all_images/19cs.jpeg,,,,,,,,,,,,,0,58,58,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.140048477042,372.140048477042,372.140048477042,372.140048477042,372.140048477042,374.05112127104076,1.363888888888889,2.8583762369817123,space,1.0198519350378774,,,,,,,,,,,,,,,,,,,2023-02-21_14h00.24.543,BZ,2022.2.4,59.217295863935306,
,,,,,,60,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,20cn,images/all_images/20cn.jpeg,,,,,,,,,,,,,0,59,59,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.105896182009,375.105896182009,375.105896182009,375.105896182009,375.105896182009,376.65115681500174,1.05,1.5245023660245351,space,0.20954705501208082,,,,,,,,,,,,,,,,,,,2023-02-21_14h00.24.543,BZ,2022.2.4,59.217295863935306,
,,,,,,61,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,1in,images/all_images/1in.jpeg,,,,,,,,,,,,,0,60,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.89057421998587,376.89057421998587,376.89057421998587,376.89057421998587,376.89057421998587,378.43435990501894,1.3777777777777778,1.525341311993543,space,1.5125852040364407,,,,,,,,,,,,,,,,,,,2023-02-21_14h00.24.543,BZ,2022.2.4,59.217295863935306,
,,,,,,62,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,2cs,images/all_images/2cs.jpeg,,,,,,,,,,,,,0,61,61,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.97278831503354,379.97278831503354,379.97278831503354,379.97278831503354,379.97278831503354,382.06784159399103,1.7944444444444445,2.075708001968451,space,5.854136580019258,,,,,,,,,,,,,,,,,,,2023-02-21_14h00.24.543,BZ,2022.2.4,59.217295863935306,
,,,,,,63,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,3cn,images/all_images/3cn.jpeg,,,,,,,,,,,,,0,62,62,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.95697617001133,387.95697617001133,387.95697617001133,387.95697617001133,387.95697617001133,388.901986056997,1.4944444444444445,0.9253697200329043,space,0.274822368985042,,,,,,,,,,,,,,,,,,,2023-02-21_14h00.24.543,BZ,2022.2.4,59.217295863935306,
,,,,,,64,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,4is,images/all_images/4is.jpeg,,,,,,,,,,,,,0,63,63,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.2111379750422,389.2111379750422,389.2111379750422,389.2111379750422,389.2111379750422,391.2516413870035,1,2.0238515509990975,space,0.2224813960492611,,,,,,,,,,,,,,,,,,,2023-02-21_14h00.24.543,BZ,2022.2.4,59.217295863935306,
,,,,,,65,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,5in,images/all_images/5in.jpeg,,,,,,,,,,,,,0,64,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.50680808600737,391.50680808600737,391.50680808600737,391.50680808600737,391.50680808600737,393.6519152779947,1.7638888888888888,2.509306969004683,space,0.774460323038511,,,,,,,,,,,,,,,,,,,2023-02-21_14h00.24.543,BZ,2022.2.4,59.217295863935306,
,,,,,,66,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,6cs,images/all_images/6cs.jpeg,,,,,,,,,,,,,0,65,65,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.4591935740318,394.4591935740318,394.4591935740318,394.4591935740318,394.4591935740318,394.9349061230314,1.761111111111111,0.4585720950271934,space,0.26659253996331245,,,,,,,,,,,,,,,,,,,2023-02-21_14h00.24.543,BZ,2022.2.4,59.217295863935306,
,,,,,,67,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,7cn,images/all_images/7cn.jpeg,,,,,,,,,,,,,0,66,66,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.22790952102514,395.22790952102514,395.22790952102514,395.22790952102514,395.22790952102514,395.63482409599237,1.761111111111111,0.3904803289915435,space,0.10445867304224521,,,,,,,,,,,,,,,,,,,2023-02-21_14h00.24.543,BZ,2022.2.4,59.217295863935306,
,,,,,,68,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,8is,images/all_images/8is.jpeg,,,,,,,,,,,,,0,67,67,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.7726625050418,395.7726625050418,395.7726625050418,395.7726625050418,395.7726625050418,396.18520470603835,1.761111111111111,0.39216409099753946,space,0.07654285104945302,,,,,,,,,,,,,,,,,,,2023-02-21_14h00.24.543,BZ,2022.2.4,59.217295863935306,
,,,,,,69,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,9in,images/all_images/9in.jpeg,,,,,,,,,,,,,0,68,68,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.2938224960235,396.2938224960235,396.2938224960235,396.2938224960235,396.2938224960235,396.73502251302125,1.761111111111111,0.42518280196236446,space,0.03424338303739205,,,,,,,,,,,,,,,,,,,2023-02-21_14h00.24.543,BZ,2022.2.4,59.217295863935306,
,,,,,,70,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,10cs,images/all_images/10cs.jpeg,,,,,,,,,,,,,0,69,69,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.8063892510254,396.8063892510254,396.8063892510254,396.8063892510254,396.8063892510254,397.28427247103537,1.761111111111111,0.4577125549549237,space,0.12675158301135525,,,,,,,,,,,,,,,,,,,2023-02-21_14h00.24.543,BZ,2022.2.4,59.217295863935306,
,,,,,,71,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,11cn,images/all_images/11cn.jpeg,,,,,,,,,,,,,0,70,70,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.44150449102744,397.44150449102744,397.44150449102744,397.44150449102744,397.44150449102744,398.0343364549917,1.5472222222222223,0.5755754390265793,space,0.041404133022297174,,,,,,,,,,,,,,,,,,,2023-02-21_14h00.24.543,BZ,2022.2.4,59.217295863935306,
,,,,,,72,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,12is,images/all_images/12is.jpeg,,,,,,,,,,,,,0,71,71,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.1066489390214,398.1066489390214,398.1066489390214,398.1066489390214,398.1066489390214,398.634207591007,1.375,0.5092322579585016,space,0.04738007998093963,,,,,,,,,,,,,,,,,,,2023-02-21_14h00.24.543,BZ,2022.2.4,59.217295863935306,
,,,,,,73,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,13in,images/all_images/13in.jpeg,,,,,,,,,,,,,0,72,72,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.7072416479932,398.7072416479932,398.7072416479932,398.7072416479932,398.7072416479932,399.21766015700996,1.5444444444444443,0.4924871490220539,space,0.07622496801195666,,,,,,,,,,,,,,,,,,,2023-02-21_14h00.24.543,BZ,2022.2.4,59.217295863935306,
,,,,,,74,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,14cs,images/all_images/14cs.jpeg,,,,,,,,,,,,,0,73,73,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.32504010602133,399.32504010602133,399.32504010602133,399.32504010602133,399.32504010602133,399.7508943679859,1.5444444444444443,0.4072431700187735,space,0.03980742901330814,,,,,,,,,,,,,,,,,,,2023-02-21_14h00.24.543,BZ,2022.2.4,59.217295863935306,
,,,,,,75,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,15cn,images/all_images/15cn.jpeg,,,,,,,,,,,,,0,74,74,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.8229673320311,399.8229673320311,399.8229673320311,399.8229673320311,399.8229673320311,400.33411043300293,1.5638888888888889,0.49196862702956423,space,0.21146378200501204,,,,,,,,,,,,,,,,,,,2023-02-21_14h00.24.543,BZ,2022.2.4,59.217295863935306,
,,,,,,76,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,16is,images/all_images/16is.jpeg,,,,,,,,,,,,,0,75,75,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.57459668500815,400.57459668500815,400.57459668500815,400.57459668500815,400.57459668500815,400.9341676569893,1.625,0.3409658140153624,space,0.11011864297324792,,,,,,,,,,,,,,,,,,,2023-02-21_14h00.24.543,BZ,2022.2.4,59.217295863935306,
,,,,,,77,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,17in,images/all_images/17in.jpeg,,,,,,,,,,,,,0,76,76,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.07459161803126,401.07459161803126,401.07459161803126,401.07459161803126,401.07459161803126,401.5008724750369,1.6388888888888888,0.4079204580048099,space,0.06672520801657811,,,,,,,,,,,,,,,,,,,2023-02-21_14h00.24.543,BZ,2022.2.4,59.217295863935306,
,,,,,,78,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,18cs,images/all_images/18cs.jpeg,,,,,,,,,,,,,0,77,77,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.5911344020278,401.5911344020278,401.5911344020278,401.5911344020278,401.5911344020278,402.10092410299694,1.6444444444444444,0.4913646039785817,space,0.0658323360257782,,,,,,,,,,,,,,,,,,,2023-02-21_14h00.24.543,BZ,2022.2.4,59.217295863935306,
,,,,,,79,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,19cn,images/all_images/19cn.jpeg,,,,,,,,,,,,,0,78,78,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.19140132702887,402.19140132702887,402.19140132702887,402.19140132702887,402.19140132702887,402.63490784401074,1.6444444444444444,0.42401702294591814,space,0.14443815097911283,,,,,,,,,,,,,,,,,,,2023-02-21_14h00.24.543,BZ,2022.2.4,59.217295863935306,
,,,,,,80,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,20is,images/all_images/20is.jpeg,,,,,,,,,,,,,0,79,79,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.8058307680185,402.8058307680185,402.8058307680185,402.8058307680185,402.8058307680185,403.46754282002803,1.6444444444444444,0.6422268800088204,space,0.1554757939884439,,,,,,,,,,,,,,,,,,,2023-02-21_14h00.24.543,BZ,2022.2.4,59.217295863935306,
